tab	magic_measurements
er_specimen_name	er_sample_name	er_site_name	er_location_name	magic_experiment_name	measurement_number	treatment_dc_field	measurement_sd_z	measurement_flag	measurement_csd	er_analyst_mail_names	er_citation_names	measurement_magn_moment	measurement_sd_y	magic_method_codes	measurement_temp	treatment_temp	measurement_sd_x	measurement_standard	measurement_positions	measurement_dec	measurement_inc	magic_software_packages	treatment_dc_field_theta	measurement_description	magic_instrument_codes	treatment_dc_field_phi	treatment_ac_field
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	26	0	3.13e-10	g	1.8		This study	4.62e-08	1.37e-09	LT-T-Z:LP-DIR-T	273	858.0	5.29e-10		1	186.5	-31.8	pmagpy-3.2.1			hargrave 2015-01-20 12:24:04		0
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	27	0	1.09e-09	g	2.1		This study	4.43e-08	1.21e-09	LT-T-Z:LP-DIR-T	273	863.0	4.71e-10		1	184.2	-32.2	pmagpy-3.2.1			hargrave 2015-02-10 17:33:39		0
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	28	0	7.18e-10	g	1.9		This study	4.06e-08	1.11e-09	LT-T-Z:LP-DIR-T	273	883.0	4.38e-10		1	184.3	-27.3	pmagpy-3.2.1			hargrave 2015-02-11 17:31:29		0
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	29	0	8.83e-10	g	1.7		This study	3.76e-08	5.60e-10	LT-T-Z:LP-DIR-T	273	903.0	3.80e-10		1	183.5	-27.0	pmagpy-3.2.1			hargrave 2015-02-12 15:43:23		0
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	30	0	4.99e-10	g	1.6		This study	3.19e-08	7.10e-10	LT-T-Z:LP-DIR-T	273	923.0	2.29e-10		1	186.8	-24.9	pmagpy-3.2.1			hargrave 2015-02-13 17:59:10		0
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	31	0	3.41e-10	g	1.0		This study	2.76e-08	3.33e-10	LT-T-Z:LP-DIR-T	273	933.0	2.38e-10		1	185.4	-24.1	pmagpy-3.2.1			hargrave 2015-02-17 11:33:47		0
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	32	0	1.34e-10	g	3.8		This study	1.35e-08	8.70e-10	LT-T-Z:LP-DIR-T	273	943.0	2.61e-10		1	184.6	-30.3	pmagpy-3.2.1			hargrave 2015-02-18 09:53:13		0
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	33	0	1.23e-10	g	2.6		This study	5.46e-09	2.04e-10	LT-T-Z:LP-DIR-T	273	953.0	1.16e-10		1	177.9	-33.5	pmagpy-3.2.1			hargrave 2015-02-19 13:00:15		0
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	1	0	3.00e-09	g	2.3		This study	4.90e-07	1.46e-08	LT-NO:LP-DIR-T	273	273	1.31e-08		1	97.9	-75.3	pmagpy-3.2.1					0
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	2	0	2.94e-09	g	2.2		This study	5.30e-07	1.67e-08	LT-LT-Z:LP-DIR-T	273	77	1.06e-08		1	99.4	-76.9	pmagpy-3.2.1					0
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	3	0	3.50e-09	g	2.2		This study	6.93e-07	2.08e-08	LT-T-Z:LP-DIR-T	273	373.0	1.62e-08		1	102.5	-79.2	pmagpy-3.2.1					0
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	4	0	4.51e-09	g	2.0		This study	8.13e-07	2.67e-08	LT-T-Z:LP-DIR-T	273	423.0	9.83e-09		1	109.8	-80.9	pmagpy-3.2.1			hargrave 2014-10-22 16:03:00		0
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	5	0	3.87e-09	g	2.6		This study	7.81e-07	2.60e-08	LT-T-Z:LP-DIR-T	273	473.0	2.34e-08		1	110.5	-79.9	pmagpy-3.2.1			hargrave 2014-10-27 16:29:43		0
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	6	0	2.82e-09	g	2.7		This study	6.36e-07	2.29e-08	LT-T-Z:LP-DIR-T	273	523.0	2.00e-08		1	116.6	-80.5	pmagpy-3.2.1			hargrave 2014-10-28 13:53:01		0
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	7	0	2.20e-09	g	2.5		This study	3.98e-07	1.29e-08	LT-T-Z:LP-DIR-T	273	573.0	1.15e-08		1	126.4	-78.6	pmagpy-3.2.1			hargrave 2014-10-28 20:50:09		0
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	8	0	1.10e-09	g	2.6		This study	2.17e-07	8.46e-09	LT-T-Z:LP-DIR-T	273	623.0	4.73e-09		1	130.7	-76.6	pmagpy-3.2.1			hargrave 2014-10-29 21:02:25		0
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	9	0	8.69e-10	g	2.9		This study	1.60e-07	6.73e-09	LT-T-Z:LP-DIR-T	273	673.0	4.43e-09		1	131.6	-74.1	pmagpy-3.2.1			hargrave 2014-11-03 17:22:35		0
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	10	0	7.78e-10	g	2.4		This study	1.32e-07	4.90e-09	LT-T-Z:LP-DIR-T	273	698.0	2.36e-09		1	137.9	-72.0	pmagpy-3.2.1			hargrave 2014-11-04 12:12:56		0
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	11	0	7.31e-10	g	3.0		This study	1.09e-07	5.14e-09	LT-T-Z:LP-DIR-T	273	723.0	2.31e-09		1	143.0	-70.1	pmagpy-3.2.1			hargrave 2014-11-10 13:03:06		0
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	12	0	1.10e-09	g	2.5		This study	9.24e-08	3.91e-09	LT-T-Z:LP-DIR-T	273	748.0	3.73e-10		1	146.4	-67.3	pmagpy-3.2.1			hargrave 2014-11-10 22:21:30		0
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	13	0	1.16e-09	g	4.6		This study	7.94e-08	6.07e-09	LT-T-Z:LP-DIR-T	273	773.0	1.88e-09		1	149.2	-63.5	pmagpy-3.2.1			hargrave 2014-11-13 11:56:06		0
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	14	0	5.82e-10	g	3.5		This study	6.94e-08	4.07e-09	LT-T-Z:LP-DIR-T	273	788.0	1.27e-09		1	149.1	-58.7	pmagpy-3.2.1			hargrave 2014-11-17 17:36:30		0
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	15	0	4.62e-10	g	2.9		This study	6.35e-08	3.00e-09	LT-T-Z:LP-DIR-T	273	803.0	1.05e-09		1	149.5	-57.7	pmagpy-3.2.1			hargrave 2014-11-24 18:27:42		0
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	16	0	8.40e-10	g	1.5		This study	6.12e-08	1.13e-09	LT-T-Z:LP-DIR-T	273	818.0	7.53e-10		1	157.8	-56.6	pmagpy-3.2.1			hargrave 2014-12-01 17:08:53		0
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	17	0	8.33e-10	g	1.6		This study	5.49e-08	1.14e-09	LT-T-Z:LP-DIR-T	273	823.0	6.42e-10		1	152.6	-55.2	pmagpy-3.2.1			hargrave 2014-12-02 00:54:54		0
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	18	0	5.03e-10	g	5.0		This study	5.14e-08	4.15e-09	LT-T-Z:LP-DIR-T	273	828.0	1.71e-09		1	151.8	-54.9	pmagpy-3.2.1			hargrave 2014-12-05 13:51:47		0
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	19	0	5.28e-10	g	2.3		This study	4.70e-08	1.79e-09	LT-T-Z:LP-DIR-T	273	833.0	4.70e-10		1	153.9	-52.8	pmagpy-3.2.1			hargrave 2014-12-06 12:09:00		0
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	20	0	5.15e-10	g	1.3		This study	4.51e-08	9.01e-10	LT-T-Z:LP-DIR-T	273	838.0	2.89e-10		1	157.8	-52.2	pmagpy-3.2.1			hargrave 2014-12-08 15:29:03		0
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	21	0	7.07e-10	g	1.9		This study	4.41e-08	1.24e-09	LT-T-Z:LP-DIR-T	273	843.0	3.29e-10		1	156.5	-50.6	pmagpy-3.2.1			hargrave 2014-12-08 22:21:25		0
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	22	0	6.23e-10	g	1.9		This study	4.18e-08	1.20e-09	LT-T-Z:LP-DIR-T	273	846.0	4.65e-10		1	155.9	-52.4	pmagpy-3.2.1			hargrave 2015-01-12 11:11:57		0
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	23	0	5.93e-10	g	1.9		This study	3.93e-08	1.14e-09	LT-T-Z:LP-DIR-T	273	849.0	4.74e-10		1	156.7	-50.8	pmagpy-3.2.1			hargrave 2015-01-14 14:30:08		0
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	24	0	7.91e-10	g	3.0		This study	3.87e-08	1.82e-09	LT-T-Z:LP-DIR-T	273	852.0	4.86e-10		1	153.0	-51.3	pmagpy-3.2.1			hargrave 2015-01-15 14:44:58		0
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	25	0	4.36e-10	g	3.0		This study	3.74e-08	1.82e-09	LT-T-Z:LP-DIR-T	273	855.0	8.65e-10		1	155.0	-50.2	pmagpy-3.2.1			hargrave 2015-01-18 13:06:16		0
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	26	0	2.84e-10	g	2.3		This study	3.53e-08	1.26e-09	LT-T-Z:LP-DIR-T	273	858.0	8.06e-10		1	155.9	-49.9	pmagpy-3.2.1			hargrave 2015-01-20 12:25:28		0
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	27	0	5.54e-10	g	1.4		This study	3.27e-08	5.26e-10	LT-T-Z:LP-DIR-T	273	863.0	5.30e-10		1	160.5	-48.2	pmagpy-3.2.1			hargrave 2015-02-10 17:35:38		0
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	28	0	6.25e-10	g	2.3		This study	2.73e-08	8.72e-10	LT-T-Z:LP-DIR-T	273	883.0	4.47e-10		1	156.8	-42.7	pmagpy-3.2.1			hargrave 2015-02-11 17:33:46		0
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	29	0	4.34e-10	g	1.8		This study	2.28e-08	5.97e-10	LT-T-Z:LP-DIR-T	273	903.0	2.75e-10		1	157.6	-36.7	pmagpy-3.2.1			hargrave 2015-02-12 15:45:13		0
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	30	0	4.16e-10	g	1.7		This study	2.11e-08	4.50e-10	LT-T-Z:LP-DIR-T	273	923.0	3.72e-10		1	163.4	-36.2	pmagpy-3.2.1			hargrave 2015-02-13 18:00:41		0
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	31	0	2.00e-10	g	1.3		This study	2.23e-08	4.15e-10	LT-T-Z:LP-DIR-T	273	933.0	3.87e-10		1	167.7	-31.1	pmagpy-3.2.1			hargrave 2015-02-17 11:35:15		0
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	32	0	1.56e-10	g	3.7		This study	1.50e-08	9.46e-10	LT-T-Z:LP-DIR-T	273	943.0	3.18e-10		1	160.7	-33.8	pmagpy-3.2.1			hargrave 2015-02-18 09:54:42		0
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	33	0	7.00e-11	g	2.6		This study	4.06e-09	1.58e-10	LT-T-Z:LP-DIR-T	273	953.0	7.87e-11		1	167.4	-35.3	pmagpy-3.2.1			hargrave 2015-02-19 13:01:41		0
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	0	0		g			This study	5.267117e-05		LT-NO:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	273.	273.		u		295.600006	-42.799999		0			0	
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	1	0		g			This study	4.808001e-05		LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	273.	4.730e+02		u		302.399994	-42.400002		0			0	
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	2	6.000e-05		g			This study	5.114643e-05		LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	273.	4.730e+02		u		303.000000	-46.299999		90			0	
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	3	0		g			This study	4.813084e-05		LT-PTRM-MD:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	273.	4.730e+02		u		296.500000	-42.599998		0			0	
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	4	0		g			This study	4.657222e-05		LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	273.	5.230e+02		u		300.200012	-40.700001		0			0	
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	5	6.000e-05		g			This study	4.254014e-05		LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	273.	5.230e+02		u		300.200012	-33.900002		90			0	
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	6	0		g			This study	4.438677e-05		LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	273.	5.730e+02		u		297.399994	-42.099998		0			0	
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	7	6.000e-05		g			This study	5.045183e-05		LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	273.	5.730e+02		u		293.799988	-49.500000		90			0	
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	8	0		g			This study	4.228602e-05		LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	273.	6.130e+02		u		297.899994	-42.299999		0			0	
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	9	6.000e-05		g			This study	3.842335e-05		LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	273.	5.230e+02		u		293.100006	-34.700001		90			0	
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	10	6.000e-05		g			This study	3.600072e-05		LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	273.	6.130e+02		u		295.000000	-29.100000		90			0	
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	11	6.000e-05		g			This study	3.938902e-05		LT-PTRM-AC:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	273.	5.230e+02		u		296.500000	-37.200001		90			0	
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	12	0		g			This study	4.050716e-05		LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	273.	6.430e+02		u		297.100006	-42.000000		0			0	
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	13	6.000e-05		g			This study	4.907957e-05		LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	273.	6.430e+02		u		298.700012	-51.799999		90			0	
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	14	6.000e-05		g			This study	4.047328e-05		LT-PTRM-MD:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	273.	6.430e+02		u		298.200012	-42.000000		90			0	
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	15	0		g			This study	3.916878e-05		LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	273.	6.730e+02		u		298.600006	-41.900002		0			0	
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	16	6.000e-05		g			This study	3.345949e-05		LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	273.	6.130e+02		u		298.200012	-27.400000		90			0	
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	17	6.000e-05		g			This study	3.201946e-05		LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	273.	6.730e+02		u		296.899994	-23.200001		90			0	
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	18	6.000e-05		g			This study	3.716968e-05		LT-PTRM-AC:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	273.	6.130e+02		u		300.600006	-38.299999		90			0	
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	19	0		g			This study	3.749157e-05		LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	273.	7.030e+02		u		298.100006	-41.799999		0			0	
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	20	6.000e-05		g			This study	4.845273e-05		LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	273.	7.030e+02		u		299.500000	-54.799999		90			0	
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	21	6.000e-05		g			This study	3.733910e-05		LT-PTRM-MD:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	273.	7.030e+02		u		303.000000	-41.500000		90			0	
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	22	0		g			This study	3.528917e-05		LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	273.	7.330e+02		u		297.100006	-40.799999		0			0	
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	23	6.000e-05		g			This study	2.873281e-05		LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	273.	6.730e+02		u		303.899994	-20.200001		90			0	
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	24	6.000e-05		g			This study	2.739443e-05		LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	273.	7.330e+02		u		301.899994	-12.900000		90			0	
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	25	6.000e-05		g			This study	3.266324e-05		LT-PTRM-AC:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	273.	6.730e+02		u		301.299988	-35.799999		90			0	
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	26	0		g			This study	3.256159e-05		LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	273.	7.630e+02		u		303.000000	-41.599998		0			0	
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	27	6.000e-05		g			This study	4.750400e-05		LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	273.	7.630e+02		u		301.100006	-59.299999		90			0	
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	28	6.000e-05		g			This study	3.252771e-05		LT-PTRM-MD:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	273.	7.630e+02		u		306.299988	-42.200001		90			0	
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	29	0		g			This study	2.995260e-05		LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	273.	7.830e+02		u		300.700012	-41.599998		0			0	
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	30	6.000e-05		g			This study	2.319293e-05		LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	273.	7.330e+02		u		303.100006	-7.800000		90			0	
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	31	6.000e-05		g			This study	2.324376e-05		LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	273.	7.830e+02		u		306.000000	5.500000		90			0	
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	32	6.000e-05		g			This study	2.675065e-05		LT-PTRM-AC:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	273.	7.330e+02		u		302.799988	-31.500000		90			0	
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	33	0		g			This study	2.636100e-05		LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	273.	8.030e+02		u		298.200012	-41.000000		0			0	
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	34	6.000e-05		g			This study	4.760565e-05		LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	273.	8.030e+02		u		306.600006	-66.000000		90			0	
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	35	6.000e-05		g			This study	2.625935e-05		LT-PTRM-MD:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	273.	8.030e+02		u		303.299988	-41.799999		90			0	
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	36	0		g			This study	2.161737e-05		LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	273.	8.180e+02		u		301.700012	-41.500000		0			0	
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	37	6.000e-05		g			This study	1.853402e-05		LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	273.	7.830e+02		u		303.600006	24.600000		90			0	
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	38	6.000e-05		g			This study	2.429413e-05		LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	273.	8.180e+02		u		300.700012	46.500000		90			0	
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	39	6.000e-05		g			This study	1.672805e-05		LT-PTRM-AC:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	273.	7.830e+02		u		299.500000	-15.800000		90			0	
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	40	0		g			This study	1.524906e-05		LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	273.	8.280e+02		u		299.000000	-42.099998		0			0	
